,id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
846,847,184768,89405,2013-03-22 00:00:00,58.0,64.0,right,medium,high,47.0,42.0,50.0,62.0,29.0,55.0,42.0,32.0,51.0,56.0,64.0,65.0,57.0,64.0,72.0,42.0,62.0,75.0,78.0,48.0,71.0,63.0,45.0,57.0,48.0,67.0,64.0,58.0,7.0,8.0,5.0,11.0,15.0
847,848,184768,89405,2013-03-08 00:00:00,58.0,64.0,right,medium,high,47.0,42.0,50.0,62.0,29.0,55.0,42.0,32.0,51.0,56.0,64.0,65.0,57.0,64.0,72.0,42.0,62.0,75.0,78.0,48.0,71.0,63.0,45.0,57.0,48.0,67.0,64.0,58.0,7.0,8.0,5.0,11.0,15.0
848,849,184768,89405,2013-03-01 00:00:00,58.0,64.0,right,medium,high,47.0,42.0,50.0,62.0,29.0,55.0,42.0,32.0,51.0,56.0,64.0,65.0,57.0,64.0,72.0,42.0,62.0,75.0,78.0,48.0,71.0,63.0,45.0,57.0,48.0,67.0,64.0,58.0,7.0,8.0,5.0,11.0,15.0
849,850,184768,89405,2013-02-15 00:00:00,58.0,64.0,right,medium,medium,47.0,42.0,50.0,62.0,29.0,58.0,42.0,32.0,51.0,56.0,64.0,65.0,57.0,64.0,48.0,55.0,57.0,75.0,78.0,48.0,64.0,63.0,45.0,57.0,48.0,67.0,64.0,58.0,7.0,8.0,5.0,11.0,15.0
850,851,184768,89405,2012-08-31 00:00:00,57.0,66.0,right,low,low,47.0,57.0,50.0,63.0,29.0,51.0,42.0,32.0,51.0,55.0,64.0,65.0,57.0,57.0,70.0,69.0,57.0,76.0,74.0,56.0,60.0,62.0,45.0,57.0,61.0,67.0,63.0,60.0,7.0,8.0,5.0,11.0,15.0
851,852,184768,89405,2011-02-22 00:00:00,57.0,66.0,right,low,low,47.0,57.0,50.0,63.0,29.0,51.0,42.0,32.0,51.0,55.0,64.0,65.0,57.0,57.0,70.0,69.0,57.0,76.0,74.0,56.0,60.0,62.0,45.0,57.0,61.0,67.0,63.0,60.0,7.0,8.0,5.0,11.0,15.0
852,853,184768,89405,2010-08-30 00:00:00,53.0,57.0,right,low,low,46.0,40.0,51.0,59.0,28.0,50.0,41.0,31.0,45.0,50.0,63.0,64.0,64.0,48.0,72.0,52.0,75.0,75.0,75.0,47.0,30.0,60.0,32.0,46.0,48.0,69.0,59.0,58.0,7.0,8.0,5.0,11.0,15.0
853,854,184768,89405,2009-08-30 00:00:00,55.0,66.0,right,low,low,36.0,37.0,58.0,68.0,28.0,57.0,41.0,31.0,52.0,52.0,67.0,65.0,64.0,48.0,72.0,41.0,75.0,67.0,63.0,22.0,31.0,45.0,59.0,46.0,42.0,24.0,42.0,58.0,6.0,21.0,52.0,21.0,21.0
854,855,184768,89405,2008-08-30 00:00:00,58.0,66.0,right,low,low,46.0,47.0,58.0,68.0,28.0,67.0,41.0,31.0,62.0,52.0,67.0,65.0,64.0,48.0,72.0,51.0,75.0,67.0,63.0,32.0,31.0,45.0,59.0,46.0,52.0,24.0,52.0,58.0,6.0,21.0,62.0,21.0,21.0
855,856,184768,89405,2007-08-30 00:00:00,58.0,66.0,right,low,low,29.0,47.0,58.0,61.0,28.0,42.0,41.0,31.0,56.0,62.0,56.0,58.0,64.0,48.0,72.0,51.0,75.0,59.0,57.0,32.0,31.0,47.0,47.0,46.0,48.0,54.0,59.0,58.0,6.0,21.0,56.0,21.0,21.0
856,857,184768,89405,2007-02-22 00:00:00,58.0,66.0,right,low,low,29.0,47.0,58.0,61.0,28.0,42.0,41.0,31.0,56.0,62.0,56.0,58.0,64.0,48.0,72.0,51.0,75.0,59.0,57.0,32.0,31.0,47.0,47.0,46.0,48.0,54.0,59.0,58.0,6.0,21.0,56.0,21.0,21.0
857,858,209620,324910,2016-03-17 00:00:00,77.0,84.0,left,high,medium,80.0,48.0,67.0,73.0,41.0,76.0,67.0,23.0,67.0,77.0,85.0,86.0,78.0,74.0,74.0,59.0,74.0,79.0,71.0,47.0,73.0,72.0,56.0,55.0,42.0,73.0,79.0,78.0,12.0,11.0,6.0,11.0,10.0
858,859,209620,324910,2016-01-14 00:00:00,78.0,85.0,left,high,medium,80.0,48.0,67.0,73.0,41.0,76.0,67.0,23.0,67.0,77.0,85.0,86.0,78.0,74.0,74.0,59.0,74.0,79.0,71.0,47.0,73.0,72.0,56.0,55.0,42.0,73.0,81.0,81.0,12.0,11.0,6.0,11.0,10.0
859,860,209620,324910,2015-09-21 00:00:00,78.0,85.0,left,high,medium,80.0,48.0,67.0,73.0,41.0,76.0,67.0,23.0,67.0,77.0,85.0,86.0,78.0,74.0,74.0,59.0,74.0,79.0,71.0,47.0,73.0,72.0,56.0,55.0,42.0,73.0,81.0,81.0,12.0,11.0,6.0,11.0,10.0
860,861,209620,324910,2015-05-22 00:00:00,75.0,82.0,left,high,medium,79.0,49.0,66.0,72.0,40.0,79.0,66.0,22.0,66.0,76.0,85.0,86.0,78.0,73.0,76.0,58.0,74.0,79.0,72.0,46.0,72.0,72.0,60.0,58.0,41.0,69.0,78.0,77.0,11.0,10.0,5.0,10.0,9.0
861,862,209620,324910,2015-05-08 00:00:00,75.0,82.0,left,high,medium,79.0,49.0,66.0,70.0,40.0,79.0,66.0,22.0,66.0,76.0,85.0,88.0,78.0,73.0,76.0,58.0,74.0,79.0,72.0,46.0,72.0,72.0,60.0,58.0,41.0,69.0,78.0,77.0,11.0,10.0,5.0,10.0,9.0
862,863,209620,324910,2015-04-17 00:00:00,75.0,82.0,left,high,medium,79.0,49.0,66.0,70.0,40.0,79.0,62.0,22.0,66.0,76.0,85.0,88.0,78.0,73.0,76.0,58.0,74.0,79.0,72.0,46.0,72.0,72.0,60.0,58.0,41.0,69.0,78.0,77.0,11.0,10.0,5.0,10.0,9.0
863,864,209620,324910,2015-04-10 00:00:00,75.0,82.0,left,high,medium,79.0,49.0,66.0,70.0,40.0,79.0,62.0,22.0,63.0,76.0,85.0,88.0,78.0,73.0,76.0,58.0,74.0,79.0,72.0,46.0,72.0,72.0,60.0,58.0,41.0,69.0,78.0,77.0,11.0,10.0,5.0,10.0,9.0
864,865,209620,324910,2015-03-06 00:00:00,73.0,82.0,left,high,medium,79.0,49.0,62.0,70.0,40.0,77.0,62.0,22.0,63.0,76.0,85.0,88.0,78.0,70.0,76.0,58.0,61.0,79.0,72.0,46.0,72.0,64.0,60.0,58.0,41.0,69.0,75.0,75.0,11.0,10.0,5.0,10.0,9.0
865,866,209620,324910,2015-02-20 00:00:00,71.0,80.0,left,high,medium,79.0,49.0,62.0,69.0,40.0,77.0,62.0,22.0,59.0,74.0,79.0,86.0,75.0,70.0,72.0,58.0,58.0,75.0,71.0,46.0,72.0,64.0,60.0,58.0,41.0,68.0,74.0,72.0,11.0,10.0,5.0,10.0,9.0
866,867,209620,324910,2015-02-13 00:00:00,71.0,80.0,left,high,medium,79.0,49.0,62.0,69.0,40.0,77.0,62.0,22.0,59.0,74.0,79.0,85.0,75.0,70.0,72.0,58.0,58.0,75.0,71.0,46.0,72.0,64.0,60.0,58.0,41.0,68.0,74.0,72.0,11.0,10.0,5.0,10.0,9.0
867,868,209620,324910,2015-01-30 00:00:00,71.0,80.0,left,high,medium,79.0,49.0,62.0,69.0,40.0,77.0,62.0,22.0,59.0,74.0,79.0,83.0,75.0,70.0,68.0,58.0,58.0,75.0,71.0,46.0,72.0,64.0,60.0,58.0,41.0,68.0,74.0,72.0,11.0,10.0,5.0,10.0,9.0
868,869,209620,324910,2015-01-23 00:00:00,71.0,80.0,left,high,medium,79.0,49.0,62.0,69.0,40.0,77.0,62.0,22.0,59.0,74.0,79.0,83.0,70.0,70.0,68.0,58.0,58.0,75.0,71.0,46.0,72.0,64.0,60.0,58.0,41.0,68.0,74.0,72.0,11.0,10.0,5.0,10.0,9.0
869,870,209620,324910,2015-01-16 00:00:00,71.0,80.0,left,high,medium,79.0,49.0,62.0,69.0,40.0,76.0,62.0,22.0,59.0,74.0,79.0,83.0,70.0,70.0,68.0,58.0,58.0,75.0,71.0,46.0,72.0,64.0,59.0,58.0,41.0,68.0,74.0,72.0,11.0,10.0,5.0,10.0,9.0
870,871,209620,324910,2014-11-21 00:00:00,70.0,79.0,left,high,medium,79.0,49.0,62.0,68.0,40.0,75.0,59.0,22.0,59.0,73.0,79.0,82.0,67.0,67.0,68.0,57.0,58.0,75.0,71.0,44.0,70.0,64.0,59.0,58.0,41.0,68.0,73.0,71.0,11.0,10.0,5.0,10.0,9.0
871,872,209620,324910,2014-11-14 00:00:00,70.0,75.0,left,high,medium,78.0,49.0,62.0,68.0,40.0,75.0,59.0,22.0,59.0,73.0,79.0,82.0,65.0,67.0,68.0,57.0,58.0,75.0,71.0,44.0,70.0,59.0,59.0,54.0,41.0,68.0,73.0,71.0,11.0,10.0,5.0,10.0,9.0
872,873,209620,324910,2014-10-24 00:00:00,69.0,75.0,left,high,medium,78.0,49.0,61.0,66.0,40.0,73.0,50.0,22.0,59.0,70.0,79.0,82.0,65.0,65.0,68.0,55.0,58.0,73.0,71.0,44.0,69.0,58.0,59.0,42.0,41.0,68.0,73.0,71.0,11.0,10.0,5.0,10.0,9.0
873,874,209620,324910,2014-10-02 00:00:00,69.0,75.0,left,high,medium,78.0,49.0,61.0,66.0,40.0,73.0,47.0,22.0,59.0,70.0,79.0,82.0,65.0,65.0,68.0,55.0,58.0,73.0,71.0,44.0,69.0,58.0,59.0,42.0,41.0,68.0,73.0,71.0,11.0,10.0,5.0,10.0,9.0
874,875,209620,324910,2014-09-18 00:00:00,68.0,75.0,left,medium,medium,75.0,49.0,61.0,66.0,40.0,72.0,47.0,22.0,59.0,70.0,80.0,82.0,65.0,65.0,68.0,55.0,58.0,73.0,71.0,44.0,69.0,58.0,53.0,39.0,41.0,68.0,71.0,70.0,11.0,10.0,5.0,10.0,9.0
875,876,209620,324910,2014-04-18 00:00:00,67.0,74.0,left,medium,medium,64.0,39.0,61.0,65.0,30.0,71.0,37.0,22.0,59.0,70.0,75.0,82.0,65.0,64.0,68.0,45.0,58.0,73.0,71.0,34.0,68.0,58.0,53.0,39.0,41.0,68.0,71.0,70.0,11.0,10.0,5.0,10.0,9.0
876,877,209620,324910,2014-02-07 00:00:00,68.0,74.0,left,medium,medium,64.0,39.0,61.0,65.0,30.0,71.0,37.0,22.0,59.0,70.0,75.0,82.0,65.0,64.0,68.0,45.0,58.0,73.0,71.0,34.0,68.0,58.0,53.0,39.0,41.0,69.0,72.0,70.0,11.0,10.0,5.0,10.0,9.0
877,878,209620,324910,2013-09-20 00:00:00,68.0,74.0,left,medium,medium,64.0,39.0,61.0,69.0,30.0,67.0,37.0,22.0,59.0,70.0,75.0,81.0,64.0,64.0,68.0,45.0,58.0,72.0,71.0,34.0,68.0,58.0,53.0,39.0,41.0,69.0,72.0,70.0,11.0,10.0,5.0,10.0,9.0
878,879,209620,324910,2013-04-12 00:00:00,66.0,74.0,left,medium,medium,64.0,39.0,61.0,67.0,30.0,66.0,37.0,22.0,56.0,69.0,74.0,77.0,63.0,64.0,68.0,41.0,52.0,69.0,68.0,34.0,64.0,56.0,51.0,36.0,41.0,66.0,70.0,66.0,11.0,10.0,5.0,10.0,9.0
879,880,209620,324910,2013-03-28 00:00:00,64.0,74.0,left,medium,medium,61.0,39.0,61.0,66.0,30.0,66.0,35.0,22.0,49.0,68.0,74.0,77.0,63.0,62.0,68.0,41.0,52.0,69.0,68.0,34.0,64.0,55.0,44.0,33.0,41.0,65.0,69.0,64.0,11.0,10.0,5.0,10.0,9.0
880,881,209620,324910,2013-03-15 00:00:00,64.0,73.0,left,medium,medium,58.0,39.0,61.0,66.0,30.0,66.0,35.0,22.0,49.0,68.0,72.0,77.0,63.0,62.0,68.0,41.0,52.0,69.0,68.0,34.0,64.0,55.0,44.0,33.0,41.0,65.0,68.0,62.0,11.0,10.0,5.0,10.0,9.0
881,882,209620,324910,2013-02-15 00:00:00,63.0,73.0,left,medium,medium,58.0,37.0,61.0,65.0,30.0,66.0,35.0,22.0,46.0,65.0,69.0,77.0,62.0,59.0,68.0,39.0,52.0,69.0,68.0,32.0,64.0,55.0,40.0,31.0,41.0,63.0,66.0,61.0,11.0,10.0,5.0,10.0,9.0
882,883,209620,324910,2012-08-31 00:00:00,61.0,74.0,left,medium,medium,58.0,37.0,61.0,63.0,30.0,65.0,35.0,22.0,41.0,64.0,67.0,77.0,62.0,57.0,68.0,39.0,52.0,69.0,68.0,30.0,64.0,52.0,38.0,29.0,39.0,56.0,64.0,59.0,11.0,10.0,5.0,10.0,9.0
883,884,209620,324910,2007-02-22 00:00:00,61.0,74.0,left,medium,medium,58.0,37.0,61.0,63.0,30.0,65.0,35.0,22.0,41.0,64.0,67.0,77.0,62.0,57.0,68.0,39.0,52.0,69.0,68.0,30.0,64.0,52.0,38.0,29.0,39.0,56.0,64.0,59.0,11.0,10.0,5.0,10.0,9.0
884,885,180316,67952,2014-07-25 00:00:00,64.0,65.0,left,medium,medium,50.0,46.0,47.0,62.0,53.0,73.0,51.0,55.0,61.0,71.0,73.0,70.0,81.0,66.0,85.0,60.0,76.0,71.0,46.0,58.0,48.0,48.0,53.0,61.0,47.0,34.0,48.0,46.0,5.0,9.0,10.0,11.0,14.0
885,886,180316,67952,2014-03-14 00:00:00,64.0,65.0,left,medium,medium,50.0,46.0,47.0,62.0,53.0,73.0,51.0,55.0,61.0,71.0,73.0,70.0,81.0,66.0,85.0,60.0,76.0,71.0,46.0,58.0,48.0,48.0,53.0,61.0,47.0,34.0,48.0,46.0,5.0,9.0,10.0,11.0,14.0
886,887,180316,67952,2013-12-20 00:00:00,66.0,67.0,left,medium,medium,51.0,46.0,47.0,67.0,53.0,73.0,51.0,55.0,66.0,71.0,74.0,70.0,81.0,67.0,85.0,60.0,76.0,74.0,46.0,58.0,48.0,48.0,53.0,61.0,47.0,34.0,48.0,46.0,5.0,9.0,10.0,11.0,14.0
887,888,180316,67952,2013-09-20 00:00:00,66.0,66.0,left,medium,medium,51.0,46.0,47.0,67.0,53.0,73.0,51.0,55.0,66.0,71.0,74.0,70.0,81.0,67.0,85.0,60.0,76.0,74.0,46.0,58.0,48.0,48.0,53.0,61.0,47.0,34.0,48.0,46.0,5.0,9.0,10.0,11.0,14.0
888,889,180316,67952,2013-03-28 00:00:00,66.0,66.0,left,medium,medium,51.0,46.0,47.0,67.0,53.0,73.0,51.0,55.0,66.0,71.0,74.0,71.0,81.0,67.0,85.0,60.0,75.0,74.0,46.0,58.0,48.0,48.0,53.0,61.0,47.0,34.0,48.0,46.0,5.0,9.0,10.0,11.0,14.0
889,890,180316,67952,2013-02-22 00:00:00,66.0,66.0,left,medium,medium,51.0,46.0,47.0,67.0,53.0,73.0,51.0,55.0,66.0,71.0,74.0,71.0,81.0,67.0,85.0,60.0,75.0,74.0,46.0,58.0,48.0,48.0,53.0,61.0,47.0,34.0,48.0,46.0,5.0,9.0,10.0,11.0,14.0
890,891,180316,67952,2013-02-15 00:00:00,65.0,66.0,left,medium,medium,51.0,46.0,47.0,68.0,53.0,75.0,51.0,55.0,67.0,71.0,74.0,71.0,81.0,67.0,85.0,60.0,75.0,74.0,46.0,58.0,48.0,48.0,53.0,61.0,47.0,34.0,48.0,46.0,5.0,9.0,10.0,11.0,14.0
891,892,180316,67952,2012-08-31 00:00:00,64.0,66.0,left,medium,medium,51.0,46.0,47.0,68.0,53.0,75.0,51.0,55.0,67.0,71.0,74.0,72.0,81.0,67.0,85.0,60.0,73.0,74.0,45.0,58.0,48.0,48.0,53.0,61.0,47.0,34.0,48.0,46.0,5.0,9.0,10.0,11.0,14.0
892,893,180316,67952,2012-02-22 00:00:00,61.0,66.0,left,medium,medium,56.0,46.0,47.0,64.0,53.0,73.0,51.0,55.0,61.0,71.0,70.0,68.0,81.0,63.0,85.0,60.0,69.0,66.0,45.0,58.0,48.0,48.0,53.0,61.0,47.0,34.0,46.0,43.0,5.0,9.0,10.0,11.0,14.0
893,894,180316,67952,2011-08-30 00:00:00,61.0,66.0,left,medium,medium,56.0,46.0,47.0,64.0,53.0,73.0,51.0,55.0,61.0,71.0,70.0,68.0,76.0,63.0,85.0,60.0,69.0,66.0,45.0,58.0,48.0,48.0,53.0,61.0,47.0,34.0,46.0,43.0,5.0,9.0,10.0,11.0,14.0
894,895,180316,67952,2010-08-30 00:00:00,61.0,66.0,left,medium,medium,56.0,57.0,47.0,61.0,54.0,68.0,51.0,55.0,58.0,67.0,68.0,63.0,71.0,61.0,56.0,60.0,65.0,63.0,54.0,59.0,49.0,32.0,56.0,59.0,47.0,22.0,34.0,37.0,5.0,9.0,10.0,11.0,14.0
895,896,180316,67952,2009-08-30 00:00:00,62.0,66.0,left,medium,medium,64.0,53.0,45.0,64.0,54.0,73.0,51.0,55.0,58.0,71.0,68.0,63.0,71.0,61.0,56.0,60.0,65.0,63.0,54.0,58.0,46.0,57.0,58.0,59.0,60.0,22.0,34.0,37.0,3.0,20.0,58.0,20.0,20.0
896,897,180316,67952,2008-08-30 00:00:00,60.0,66.0,right,medium,medium,56.0,51.0,45.0,61.0,54.0,73.0,51.0,55.0,56.0,71.0,68.0,63.0,71.0,61.0,56.0,60.0,65.0,58.0,51.0,58.0,31.0,47.0,48.0,59.0,53.0,22.0,31.0,37.0,3.0,20.0,56.0,20.0,20.0
897,898,180316,67952,2007-08-30 00:00:00,63.0,66.0,right,medium,medium,56.0,51.0,45.0,61.0,54.0,73.0,51.0,55.0,56.0,71.0,68.0,63.0,71.0,61.0,56.0,60.0,65.0,58.0,51.0,58.0,31.0,47.0,48.0,59.0,53.0,22.0,31.0,37.0,3.0,20.0,56.0,20.0,20.0
898,899,180316,67952,2007-02-22 00:00:00,63.0,66.0,right,medium,medium,56.0,51.0,45.0,61.0,54.0,73.0,51.0,55.0,56.0,71.0,68.0,63.0,71.0,61.0,56.0,60.0,65.0,58.0,51.0,58.0,31.0,47.0,48.0,59.0,53.0,22.0,31.0,37.0,3.0,20.0,56.0,20.0,20.0
899,900,157191,31012,2012-08-31 00:00:00,82.0,82.0,right,medium,medium,75.0,72.0,77.0,73.0,69.0,86.0,69.0,57.0,76.0,83.0,92.0,88.0,84.0,81.0,65.0,88.0,78.0,81.0,89.0,78.0,75.0,37.0,85.0,70.0,84.0,13.0,28.0,23.0,6.0,7.0,8.0,7.0,15.0
900,901,157191,31012,2012-02-22 00:00:00,77.0,77.0,right,medium,medium,75.0,73.0,75.0,74.0,65.0,85.0,69.0,57.0,61.0,83.0,84.0,81.0,85.0,75.0,65.0,85.0,71.0,61.0,78.0,66.0,59.0,37.0,65.0,66.0,84.0,13.0,28.0,23.0,6.0,7.0,8.0,7.0,15.0
901,902,157191,31012,2011-08-30 00:00:00,82.0,82.0,right,medium,medium,75.0,72.0,77.0,73.0,69.0,86.0,69.0,57.0,76.0,83.0,92.0,88.0,84.0,81.0,65.0,88.0,78.0,81.0,89.0,78.0,75.0,37.0,85.0,70.0,84.0,13.0,28.0,23.0,6.0,7.0,8.0,7.0,15.0
902,903,157191,31012,2010-02-22 00:00:00,82.0,82.0,right,medium,medium,75.0,72.0,77.0,73.0,69.0,86.0,69.0,57.0,76.0,83.0,92.0,88.0,84.0,81.0,65.0,88.0,78.0,81.0,89.0,78.0,75.0,37.0,85.0,70.0,84.0,13.0,28.0,23.0,6.0,7.0,8.0,7.0,15.0
903,904,157191,31012,2009-08-30 00:00:00,80.0,82.0,right,medium,medium,75.0,71.0,77.0,73.0,69.0,86.0,69.0,57.0,76.0,74.0,92.0,88.0,84.0,81.0,65.0,88.0,78.0,81.0,89.0,78.0,75.0,76.0,85.0,70.0,84.0,23.0,28.0,23.0,6.0,7.0,8.0,7.0,15.0
904,905,157191,31012,2008-08-30 00:00:00,79.0,85.0,right,medium,medium,75.0,71.0,77.0,73.0,69.0,80.0,69.0,57.0,51.0,74.0,86.0,83.0,84.0,81.0,65.0,88.0,78.0,74.0,89.0,78.0,75.0,76.0,79.0,70.0,84.0,23.0,28.0,23.0,6.0,7.0,51.0,7.0,15.0
905,906,157191,31012,2007-08-30 00:00:00,80.0,85.0,right,medium,medium,77.0,75.0,79.0,73.0,69.0,79.0,69.0,57.0,51.0,78.0,88.0,86.0,84.0,81.0,65.0,85.0,78.0,74.0,89.0,78.0,75.0,84.0,79.0,70.0,84.0,23.0,28.0,23.0,6.0,7.0,51.0,7.0,15.0
906,907,157191,31012,2007-02-22 00:00:00,78.0,85.0,right,medium,medium,72.0,74.0,78.0,73.0,69.0,78.0,69.0,77.0,51.0,73.0,88.0,82.0,84.0,81.0,65.0,84.0,78.0,74.0,83.0,74.0,61.0,84.0,79.0,70.0,84.0,23.0,28.0,23.0,6.0,5.0,51.0,7.0,8.0
907,908,210766,176301,2013-02-15 00:00:00,57.0,58.0,right,medium,low,47.0,60.0,37.0,62.0,42.0,67.0,53.0,39.0,58.0,64.0,78.0,76.0,69.0,51.0,69.0,57.0,56.0,67.0,80.0,40.0,47.0,33.0,40.0,50.0,48.0,37.0,33.0,42.0,12.0,14.0,7.0,13.0,14.0
908,909,210766,176301,2012-08-31 00:00:00,57.0,58.0,right,medium,low,47.0,60.0,37.0,62.0,42.0,67.0,53.0,39.0,58.0,64.0,78.0,76.0,66.0,51.0,72.0,57.0,56.0,62.0,73.0,40.0,47.0,33.0,40.0,50.0,48.0,37.0,33.0,42.0,12.0,14.0,7.0,13.0,14.0
909,910,210766,176301,2007-02-22 00:00:00,57.0,58.0,right,medium,low,47.0,60.0,37.0,62.0,42.0,67.0,53.0,39.0,58.0,64.0,78.0,76.0,66.0,51.0,72.0,57.0,56.0,62.0,73.0,40.0,47.0,33.0,40.0,50.0,48.0,37.0,33.0,42.0,12.0,14.0,7.0,13.0,14.0
910,911,207716,307227,2016-04-21 00:00:00,63.0,68.0,right,medium,high,36.0,34.0,62.0,41.0,40.0,38.0,33.0,34.0,43.0,49.0,64.0,66.0,65.0,58.0,54.0,42.0,70.0,72.0,70.0,39.0,80.0,65.0,30.0,42.0,44.0,61.0,63.0,57.0,16.0,12.0,8.0,11.0,7.0
911,912,207716,307227,2016-03-17 00:00:00,62.0,67.0,right,medium,high,36.0,34.0,62.0,41.0,40.0,38.0,33.0,34.0,43.0,49.0,64.0,66.0,65.0,58.0,54.0,42.0,70.0,72.0,70.0,39.0,75.0,65.0,30.0,42.0,44.0,61.0,63.0,57.0,16.0,12.0,8.0,11.0,7.0
912,913,207716,307227,2016-03-03 00:00:00,63.0,68.0,right,medium,high,36.0,34.0,62.0,41.0,40.0,38.0,33.0,34.0,43.0,49.0,66.0,66.0,65.0,63.0,54.0,42.0,70.0,72.0,70.0,39.0,75.0,67.0,30.0,42.0,44.0,61.0,63.0,62.0,16.0,12.0,8.0,11.0,7.0
913,914,207716,307227,2016-01-07 00:00:00,64.0,69.0,right,medium,high,36.0,34.0,62.0,41.0,40.0,38.0,33.0,34.0,43.0,49.0,66.0,66.0,65.0,63.0,54.0,42.0,70.0,72.0,70.0,39.0,79.0,69.0,30.0,42.0,44.0,61.0,65.0,62.0,16.0,12.0,8.0,11.0,7.0
914,915,207716,307227,2015-09-21 00:00:00,64.0,69.0,right,medium,high,36.0,34.0,62.0,41.0,40.0,38.0,33.0,34.0,43.0,49.0,66.0,66.0,65.0,63.0,54.0,42.0,70.0,72.0,70.0,39.0,79.0,69.0,30.0,42.0,44.0,61.0,65.0,62.0,16.0,12.0,8.0,11.0,7.0
915,916,207716,307227,2014-11-14 00:00:00,63.0,68.0,right,medium,high,35.0,33.0,61.0,40.0,39.0,37.0,32.0,33.0,42.0,48.0,66.0,66.0,65.0,62.0,54.0,41.0,70.0,72.0,70.0,38.0,78.0,68.0,29.0,41.0,43.0,60.0,63.0,65.0,15.0,11.0,7.0,10.0,6.0
916,917,207716,307227,2014-10-24 00:00:00,64.0,68.0,right,medium,high,35.0,33.0,61.0,40.0,39.0,37.0,32.0,33.0,42.0,48.0,66.0,66.0,65.0,62.0,54.0,41.0,70.0,72.0,70.0,38.0,78.0,68.0,29.0,41.0,43.0,67.0,63.0,65.0,15.0,11.0,7.0,10.0,6.0
917,918,207716,307227,2014-09-18 00:00:00,65.0,68.0,right,medium,high,35.0,33.0,61.0,40.0,39.0,37.0,32.0,33.0,42.0,48.0,66.0,66.0,65.0,62.0,54.0,41.0,70.0,72.0,70.0,38.0,78.0,68.0,29.0,41.0,43.0,67.0,69.0,65.0,15.0,11.0,7.0,10.0,6.0
918,919,207716,307227,2013-09-20 00:00:00,65.0,74.0,right,medium,high,35.0,33.0,61.0,40.0,39.0,37.0,32.0,33.0,42.0,48.0,66.0,64.0,52.0,62.0,40.0,41.0,65.0,71.0,67.0,38.0,78.0,68.0,29.0,41.0,43.0,67.0,69.0,65.0,15.0,11.0,7.0,10.0,6.0
919,920,207716,307227,2013-07-12 00:00:00,60.0,74.0,right,medium,high,35.0,29.0,60.0,35.0,35.0,37.0,27.0,31.0,32.0,44.0,56.0,59.0,47.0,49.0,52.0,41.0,65.0,61.0,73.0,28.0,72.0,62.0,29.0,41.0,43.0,53.0,64.0,65.0,15.0,11.0,7.0,10.0,6.0
920,921,207716,307227,2013-06-07 00:00:00,60.0,74.0,right,medium,high,35.0,29.0,60.0,35.0,35.0,37.0,27.0,31.0,32.0,44.0,56.0,59.0,47.0,49.0,52.0,41.0,65.0,61.0,73.0,28.0,72.0,62.0,29.0,41.0,43.0,53.0,64.0,65.0,15.0,11.0,7.0,10.0,6.0
921,922,207716,307227,2013-02-15 00:00:00,60.0,74.0,right,medium,medium,35.0,29.0,60.0,35.0,35.0,37.0,27.0,31.0,32.0,44.0,56.0,59.0,47.0,49.0,52.0,41.0,65.0,61.0,73.0,28.0,72.0,62.0,29.0,41.0,43.0,53.0,64.0,65.0,15.0,11.0,7.0,10.0,6.0
922,923,207716,307227,2012-08-31 00:00:00,61.0,72.0,right,medium,medium,35.0,29.0,60.0,35.0,35.0,37.0,27.0,31.0,32.0,44.0,56.0,60.0,47.0,49.0,52.0,41.0,65.0,61.0,74.0,28.0,74.0,62.0,29.0,41.0,43.0,54.0,66.0,67.0,15.0,11.0,7.0,10.0,6.0
923,924,207716,307227,2012-02-22 00:00:00,60.0,70.0,right,medium,medium,35.0,29.0,60.0,35.0,35.0,37.0,27.0,31.0,32.0,44.0,61.0,64.0,47.0,49.0,53.0,41.0,65.0,61.0,72.0,28.0,56.0,62.0,29.0,41.0,43.0,54.0,66.0,67.0,15.0,11.0,7.0,10.0,6.0
924,925,207716,307227,2007-02-22 00:00:00,60.0,70.0,right,medium,medium,35.0,29.0,60.0,35.0,35.0,37.0,27.0,31.0,32.0,44.0,61.0,64.0,47.0,49.0,53.0,41.0,65.0,61.0,72.0,28.0,56.0,62.0,29.0,41.0,43.0,54.0,66.0,67.0,15.0,11.0,7.0,10.0,6.0
925,926,192670,176302,2010-08-30 00:00:00,62.0,66.0,right,le,ean,61.0,45.0,53.0,63.0,44.0,66.0,53.0,52.0,56.0,61.0,70.0,63.0,80.0,63.0,56.0,63.0,58.0,61.0,58.0,57.0,58.0,51.0,49.0,60.0,56.0,52.0,54.0,47.0,8.0,9.0,12.0,15.0,11.0
